,city,name_x,url,score,address,desc,Unnamed: 0,place_id,licence,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name_y,display_name,boundingbox,meteo,name_no_space
567,Strasbourg,"Maison Rouge Strasbourg Hotel & Spa, Autograph Collection",https://www.booking.com/hotel/fr/maisonrouge.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAL26amwBsACAdICJDI0MzA2YTI4LWM3NGUtNGZhMC04ZDFhLTYzN2UyMDI4OWM5MNgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=418f3dfbc73000e0&srepoch=1711961335&all_sr_blocks=5088425_279494518_0_2_0&highlighted_blocks=5088425_279494518_0_2_0&matching_block_id=5088425_279494518_0_2_0&sr_pri_blocks=5088425_279494518_0_2_0__23626&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","4, Rue des Francs Bourgeois, 67000 Strasbourg, France","Situé dans la zone piétonne près de la place Kléber, l’établissement historique Maison Rouge Strasbourg Hotel & Spa, Autograph Collection présente des vitraux anciens et propose des chambres décorées dans un style personnalisé. Une connexion Wi-Fi gratuite est disponible dans l’ensemble des locaux.

Les chambres du Maison Rouge sont accessibles aux personnes à mobilité réduite et comprennent un minibar ainsi qu’une télévision par satellite. Tous les hébergements sont desservis par l’ascenseur traditionnel de l’hôtel et possèdent une salle de bains privative pourvue d’une baignoire ou d’une douche.

Lors de votre séjour, vous pourrez lire la presse quotidienne et profiter d’une réception ouverte 24h/24. Devant l’hôtel, vous pourrez prendre le tramway local, qui dessert les sites historiques de Strasbourg, notamment la rue de la Mésange, accessible en 5 minutes.

L'hôtel dispose de son propre parking équipé de bornes de recharge pour les voitures électriques (sur demande lors de la réservation).",8,381804960,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,71033,48.584614,7.7507127,boundary,administrative,16,0.674805427911873,city,Strasbourg,"Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France","['48.4918610', '48.6461896', '7.6881371', '7.8360646']",0.225,Strasbourg
568,Strasbourg,Hôtel Patricia - Strasbourg Hyper Centre,https://www.booking.com/hotel/fr/patricia.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAL26amwBsACAdICJDI0MzA2YTI4LWM3NGUtNGZhMC04ZDFhLTYzN2UyMDI4OWM5MNgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=418f3dfbc73000e0&srepoch=1711961335&all_sr_blocks=5865001_363522285_0_2_0&highlighted_blocks=5865001_363522285_0_2_0&matching_block_id=5865001_363522285_0_2_0&sr_pri_blocks=5865001_363522285_0_2_0__9800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","1A, rue du Puits, 67000 Strasbourg, France","L’Hôtel Patricia - Strasbourg Hyper Centre est situé dans le quartier de la Petite France, au cœur du centre pittoresque de Strasbourg, à quelques pas de la cathédrale. L’établissement propose un hébergement abordable dans un bâtiment historique.

Les chambres de l’hôtel Patricia sont fonctionnelles. Des chambres doubles, lits jumeaux, triples et quadruples sont disponibles selon vos besoins. Certaines chambres possèdent leur propre salle de bains privative. L’hôtel comporte également des chambres économiques avec accès à une salle de bains commune.

Vous pourrez prendre votre petit-déjeuner dans un café situé à 100 mètres de l’établissement.

L’hôtel Patricia, situé dans un quartier paisible, est entièrement non-fumeurs. Vous bénéficierez gracieusement d’une connexion Wi-Fi et d’un petit-déjeuner continental quotidien.",8,381804960,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,71033,48.584614,7.7507127,boundary,administrative,16,0.674805427911873,city,Strasbourg,"Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France","['48.4918610', '48.6461896', '7.6881371', '7.8360646']",0.225,Strasbourg
569,Strasbourg,City Résidence Strasbourg Centre,https://www.booking.com/hotel/fr/appart-victoria-garden-strasbourg.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAL26amwBsACAdICJDI0MzA2YTI4LWM3NGUtNGZhMC04ZDFhLTYzN2UyMDI4OWM5MNgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=418f3dfbc73000e0&srepoch=1711961335&all_sr_blocks=5431201_88918933_2_2_0&highlighted_blocks=5431201_88918933_2_2_0&matching_block_id=5431201_88918933_2_2_0&sr_pri_blocks=5431201_88918933_2_2_0__7852&from=searchresults#hotelTmpl,"7,2","1 Rue des Magasins, 67000 Strasbourg, France","Situé à 1 km de la gare de Strasbourg ainsi qu'à 1,5 km du quartier de La Petite France, l'établissement City Résidence Strasbourg Centre dispose d'une réception ouverte 24h/24 et propose des hébergements indépendants et insonorisés. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux.

Les suites spacieuses comportent une télévision à écran plat, un coin repas ainsi qu'une kitchenette entièrement équipée. Elles comprennent également une salle de bains privative pourvue d'une douche.

Le City Résidence Strasbourg Centre sert un petit-déjeuner buffet quotidien dans la salle à manger.

Le City Résidence Strasbourg Centre est implanté à 20 minutes de marche de la cathédrale de Strasbourg et à 2 km du parc des expositions de la ville.",8,381804960,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,71033,48.584614,7.7507127,boundary,administrative,16,0.674805427911873,city,Strasbourg,"Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France","['48.4918610', '48.6461896', '7.6881371', '7.8360646']",0.225,Strasbourg
570,Strasbourg,Hôtel ORIGAMI,https://www.booking.com/hotel/fr/origami.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAL26amwBsACAdICJDI0MzA2YTI4LWM3NGUtNGZhMC04ZDFhLTYzN2UyMDI4OWM5MNgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=418f3dfbc73000e0&srepoch=1711961335&all_sr_blocks=320400801_377314479_0_2_0&highlighted_blocks=320400801_377314479_0_2_0&matching_block_id=320400801_377314479_0_2_0&sr_pri_blocks=320400801_377314479_0_2_0__10350&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,9","16 Rue du bataillon de marche 24, 67200 Strasbourg, France","Situé à Strasbourg, dans un bâtiment datant de 2018, l'hôtel ORIGAMI propose un bar et des chambres avec connexion Wi-Fi gratuite. Il se trouve à moins de 30 minutes à pied du quartier de la Petite France, à 1,7 km du marché de Noël et à 1,8 km de la cathédrale de la ville.

Les chambres comprennent une télévision par satellite à écran plat ainsi qu'une salle de bains privative avec des articles de toilette gratuits. Certaines d'entre elles possèdent également un balcon. Elles sont toutes pourvues d'un bureau et d'une bouilloire.

L'hôtel vous préparera un petit-déjeuner buffet ou américain.

Enfin, vous découvrirez le musée historique de Strasbourg à 2 km et rejoindrez l'aéroport international de Strasbourg, à 9 km.",8,381804960,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,71033,48.584614,7.7507127,boundary,administrative,16,0.674805427911873,city,Strasbourg,"Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France","['48.4918610', '48.6461896', '7.6881371', '7.8360646']",0.225,Strasbourg
571,Strasbourg,The People - Strasbourg,https://www.booking.com/hotel/fr/the-people-hostel-strasbourg.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAL26amwBsACAdICJDI0MzA2YTI4LWM3NGUtNGZhMC04ZDFhLTYzN2UyMDI4OWM5MNgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=418f3dfbc73000e0&srepoch=1711961335&all_sr_blocks=685627301_364405476_2_2_0&highlighted_blocks=685627301_364405476_2_2_0&matching_block_id=685627301_364405476_2_2_0&sr_pri_blocks=685627301_364405476_2_2_0__12776&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","7 Rue de la Krutenau, 67000 Strasbourg, France","Situé à Strasbourg, l'établissement The People - Strasbourg propose un salon commun, une terrasse, un restaurant et un bar. L'établissement se trouve à environ 800 mètres de la cathédrale de Strasbourg, à 2,4 km du Parlement européen et à 3,1 km du parc des expositions de Strasbourg. L’établissement organise des animations en soirée et fournit une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.

Le linge de lit est fourni.

L'auberge de jeunesse propose un petit-déjeuner buffet ou continental.

Parlant français, anglais, allemand et espagnol, le personnel de la réception ouverte 24h/24 se tient à votre disposition tout au long de votre séjour.

Les sites d'intérêt à proximité de l'établissement The People - Strasbourg incluent l'église Saint-Paul, le musée historique de la ville de Strasbourg et le jardin botanique de l'Université de Strasbourg. L’aéroport international de Strasbourg, le plus proche, est implanté à 12 km.",8,381804960,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,71033,48.584614,7.7507127,boundary,administrative,16,0.674805427911873,city,Strasbourg,"Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France","['48.4918610', '48.6461896', '7.6881371', '7.8360646']",0.225,Strasbourg
572,Strasbourg,Hôtel de l'Europe by HappyCulture,https://www.booking.com/hotel/fr/leurope.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAL26amwBsACAdICJDI0MzA2YTI4LWM3NGUtNGZhMC04ZDFhLTYzN2UyMDI4OWM5MNgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=418f3dfbc73000e0&srepoch=1711961335&all_sr_blocks=5029001_379909966_0_2_0&highlighted_blocks=5029001_379909966_0_2_0&matching_block_id=5029001_379909966_0_2_0&sr_pri_blocks=5029001_379909966_0_2_0__16950&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","38 rue du Fossé des Tanneurs, 67000 Strasbourg, France","L’Hôtel de l'Europe by HappyCulture propose des hébergements dotés d’une salle de bains privative. Il se situe dans le quartier de Petite France, une zone piétonne historique du centre-ville de Strasbourg, à 500 mètres de la cathédrale Notre-Dame. Ce logement se trouve dans une auberge datant du XVe siècle.

Toutes les chambres climatisées de l'Hôtel de l'Europe by HappyCulture sont équipées d'une télévision à écran plat. Vous pourrez vous détendre au bar sur place. Pour le petit-déjeuner, l’établissement propose un buffet en salle et une formule continentale en chambre.

Cet établissement se trouve dans un bâtiment alsacien traditionnel à colombages. L'hôtel bénéficie d'un emplacement central à proximité de la place Kléber, au cœur du quartier commerçant de la ville.

En séjournant dans cet établissement, vous pourrez accéder aux salons de l’ensemble des hôtels HappyCulture Collection de la ville. Vous pourrez ainsi déposer vos sacs de shopping, emprunter un parapluie ou recharger votre téléphone portable.",8,381804960,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,71033,48.584614,7.7507127,boundary,administrative,16,0.674805427911873,city,Strasbourg,"Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France","['48.4918610', '48.6461896', '7.6881371', '7.8360646']",0.225,Strasbourg
573,Strasbourg,ibis Styles Strasbourg Avenue du Rhin,https://www.booking.com/hotel/fr/ibis-strasbourg-avenue-du-rhin.fr.html?aid=304142&label=gen173bo-1DCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAENuAEKyAEF2AED6AEB-AEDiAIBmAICqAIDuAL26amwBsACAdICJDI0MzA2YTI4LWM3NGUtNGZhMC04ZDFhLTYzN2UyMDI4OWM5MNgCBOACAQ&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=418f3dfbc73000e0&srepoch=1711961335&all_sr_blocks=67612801_94500273_2_1_0&highlighted_blocks=67612801_94500273_2_1_0&matching_block_id=67612801_94500273_2_1_0&sr_pri_blocks=67612801_94500273_2_1_0__11930&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","29 Avenue Aristide Briand, 67100 Strasbourg, France","L'ibis Styles Strasbourg Avenue du Rhin vous accueille à Strasbourg, à 10 minutes de route de la cathédrale, du quartier de La Petite France et du Parlement européen. La clinique Rhena se trouve à 1,2 km.

Les chambres climatisées comprennent une connexion Wi-Fi gratuite et une télévision à écran plat. Décorées dans un style moderne, elles sont également pourvues d'une salle de bains avec douche à l'italienne et sèche-cheveux.

L'ibis Styles Strasbourg Avenue du Rhin possède un bar décoré dans un style contemporain. Un petit-déjeuner buffet est servi chaque matin.

L'hôtel se trouve à 4,6 km de la gare de Strasbourg, à 13 km de l'aéroport de Strasbourg Entzheim et à 3 km de l'autoroute A4. Un parking souterrain privé est disponible sur place. L'ibis Styles Strasbourg Avenue du Rhin se situe à côté de l'arrêt de tramway Aristide Briand. Enfin, vous séjournerez à 40 minutes en voiture du parc à thème Europa-Park et à 1 km de la frontière allemande.",8,381804960,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,71033,48.584614,7.7507127,boundary,administrative,16,0.674805427911873,city,Strasbourg,"Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France","['48.4918610', '48.6461896', '7.6881371', '7.8360646']",0.225,Strasbourg
574,Colmar,Colmar Hotel,https://www.booking.com/hotel/fr/colmar.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgDaE2IAQGYAQ24AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvjpqbAGwAIB0gIkNWFjMjJlYWEtMWVjMS00YmY0LThhMDctMzA4ZTJkNjkyZGU12AIE4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b1b93dfc1c4301de&srepoch=1711961337&all_sr_blocks=169112305_187863603_0_1_0&highlighted_blocks=169112305_187863603_0_1_0&matching_block_id=169112305_187863603_0_1_0&sr_pri_blocks=169112305_187863603_0_1_0__12842&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0","14 route de Rouffach, 68000 Colmar, France","Le Colmar Hotel vous accueille à Colmar, à 1 km de la Maison des Têtes et à 1,2 km de la place des Dominicains, où se déroule le marché de Noël. Il possède une réception ouverte 24h/24 et un bar. Vous profiterez gratuitement d'une connexion Wi-Fi et d'un parking privé en face de l'hôtel.

Toutes les chambres comprennent une télévision par satellite à écran plat, une bouilloire ainsi qu'une salle de bains privative pourvue d'articles de toilette gratuits et d'un sèche-cheveux.

Un parking gratuit et un parking sécurisé payant sont disponibles sur place. Vous séjournerez à 1,1 km de la collégiale Saint-Martin et à 3,5 km du parc des expositions Colmar Expo. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, se trouve à 54 km du Colmar Hotel. ",10,136331572,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,61423,48.0777517,7.3579641,boundary,administrative,16,0.5852964807109542,town,Colmar,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France","['48.0407053', '48.1820620', '7.3154803', '7.4691670']",0.225,Colmar
575,Colmar,ibis Budget Colmar Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-colmar-centre-ville.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgDaE2IAQGYAQ24AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvjpqbAGwAIB0gIkNWFjMjJlYWEtMWVjMS00YmY0LThhMDctMzA4ZTJkNjkyZGU12AIE4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b1b93dfc1c4301de&srepoch=1711961337&all_sr_blocks=65893505_376292598_2_2_0&highlighted_blocks=65893505_376292598_2_2_0&matching_block_id=65893505_376292598_2_2_0&sr_pri_blocks=65893505_376292598_2_2_0__6897&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,0","15 Rue Stanislas, 68000 Colmar, France","L'ibis budget Colmar Centre Ville vous accueille à Colmar, dans le quartier du centre-ville, à 300 mètres de la Maison des Têtes et à 600 mètres de la collégiale Saint-Martin.

Les chambres possèdent une télévision par satellite.

Le parc des expositions Colmar Expo se trouve à 2,5 km de l'ibis budget Colmar Centre Ville. Vous rejoindrez le théâtre de Colmar à 200 mètres. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 55 km.",10,136331572,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,61423,48.0777517,7.3579641,boundary,administrative,16,0.5852964807109542,town,Colmar,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France","['48.0407053', '48.1820620', '7.3154803', '7.4691670']",0.225,Colmar
576,Colmar,Odalys City Colmar La Rose d'Argent,https://www.booking.com/hotel/fr/appart-39-odalys-la-rose-d-39-argent.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgDaE2IAQGYAQ24AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvjpqbAGwAIB0gIkNWFjMjJlYWEtMWVjMS00YmY0LThhMDctMzA4ZTJkNjkyZGU12AIE4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b1b93dfc1c4301de&srepoch=1711961337&all_sr_blocks=126686401_247652967_2_2_0&highlighted_blocks=126686401_247652967_2_2_0&matching_block_id=126686401_247652967_2_2_0&sr_pri_blocks=126686401_247652967_2_2_0__13400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,9","2 RUE DU GRILLENBREIT, 68000 Colmar, France","Situé à Colmar, à seulement 1,6 km de la gare, l'Odalys City Colmar La Rose d'Argent propose une salle de sport et une piscine à contre-courant avec jets de massage. Il se trouve à 700 mètres de la collégiale Saint-Martin et à 1 km de la Maison des Têtes.

Cet hébergement comprend un coin salon, une télévision à écran plat, une armoire ainsi qu'une salle de bains privative avec une baignoire ou une douche. La kitchenette est équipée de plaques de cuisson, d'un micro-ondes et d'un réfrigérateur.

Un petit-déjeuner est servi chaque matin à l'Odalys City Colmar La Rose d'Argent et les enfants peuvent en profiter à un tarif réduit. De nombreux restaurants sont également accessibles à quelques pas de l'Appart'hôtel Odalys La Rose d'Argent.

Une connexion Wi-Fi est disponible gratuitement dans l'ensemble des locaux. Vous pourrez profiter du parking privé sur réservation préalable. Le parc des expositions de Colmar se trouve à 3,3 km. L'aéroport international de Bâle-Mulhouse-Fribourg est accessible à 54 km.",10,136331572,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,61423,48.0777517,7.3579641,boundary,administrative,16,0.5852964807109542,town,Colmar,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France","['48.0407053', '48.1820620', '7.3154803', '7.4691670']",0.225,Colmar
577,Colmar,Hotel Arc-En-Ciel Colmar Contact Hotel,https://www.booking.com/hotel/fr/arc-en-ciel-hexagone.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgDaE2IAQGYAQ24AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvjpqbAGwAIB0gIkNWFjMjJlYWEtMWVjMS00YmY0LThhMDctMzA4ZTJkNjkyZGU12AIE4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b1b93dfc1c4301de&srepoch=1711961337&all_sr_blocks=5422401_94273399_2_2_0&highlighted_blocks=5422401_94273399_2_2_0&matching_block_id=5422401_94273399_2_2_0&sr_pri_blocks=5422401_94273399_2_2_0__6500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","38, Route De Sélestat, 68000 Colmar, France","L'Hotel Arc-En-Ciel Colmar Contact Hotel vous accueille dans un cadre verdoyant, à seulement 1 km du centre-ville de Colmar, de ses sites historiques et attractions.

Toutes les chambres standard disposent d'une salle de bains privative moderne, d'une télévision ainsi que d'une connexion Wi-Fi gratuite par fibre optique. Des chambres communicantes sont également disponibles.

Cet établissement constitue un pied-à-terre de choix pour explorer la Route des Vins, les villages pittoresques des environs et les parcs de loisirs. Vous pourrez également découvrir la gastronomie régionale et les vins locaux.

L'hôtel propose également un parking privé gratuit, un hangar à vélos, une terrasse extérieure et une véranda où vous pourrez prendre votre petit-déjeuner ou profiter d'un moment de calme.",10,136331572,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,61423,48.0777517,7.3579641,boundary,administrative,16,0.5852964807109542,town,Colmar,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France","['48.0407053', '48.1820620', '7.3154803', '7.4691670']",0.225,Colmar
578,Colmar,Comfort Hotel Expo Colmar,https://www.booking.com/hotel/fr/comfort-expo-colmar.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgDaE2IAQGYAQ24AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvjpqbAGwAIB0gIkNWFjMjJlYWEtMWVjMS00YmY0LThhMDctMzA4ZTJkNjkyZGU12AIE4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b1b93dfc1c4301de&srepoch=1711961337&all_sr_blocks=113186806_374418879_2_2_0&highlighted_blocks=113186806_374418879_2_2_0&matching_block_id=113186806_374418879_2_2_0&sr_pri_blocks=113186806_374418879_2_2_0__8242&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","2c rue Timken, 68000 Colmar, France","Le Comfort Hotel Expo Colmar est installé à 4 km du centre-ville de Colmar et à 2 km de l’autoroute A35. Cet hôtel propose une réception ouverte 24h/24, un parking privé gratuit et un bar. 2 bornes de recharge pour véhicules électriques sont disponibles sur place.

Desservies par un ascenseur, toutes les chambres sont climatisées et disposent d'un bureau, d'une télévision à écran plat, d’une connexion Wi-Fi gratuite et d'une salle de bain privative avec sèche-cheveux et douche.

Chaque matin, vous pourrez savourer un petit-déjeuner à l’hôtel. Vous trouverez également un bar avec terrasse sur place où vous pourrez prendre une collation.

L’établissement se trouve à 10 minutes de route de la route des vins d'Alsace et juste en face du parc des expositions Colmar Expo.",10,136331572,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,61423,48.0777517,7.3579641,boundary,administrative,16,0.5852964807109542,town,Colmar,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France","['48.0407053', '48.1820620', '7.3154803', '7.4691670']",0.225,Colmar
579,Colmar,Hôtel Turenne,https://www.booking.com/hotel/fr/turenne-colmar.fr.html?aid=304142&label=gen173bo-1DCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgDaE2IAQGYAQ24AQrIAQXYAQPoAQH4AQOIAgGYAgKoAgO4AvjpqbAGwAIB0gIkNWFjMjJlYWEtMWVjMS00YmY0LThhMDctMzA4ZTJkNjkyZGU12AIE4AIB&ucfs=1&arphpl=1&checkin=2024-04-02&checkout=2024-04-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b1b93dfc1c4301de&srepoch=1711961337&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__10542&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","10 Route de Bâle, 68000 Colmar, France","L'Hôtel Turenne est situé à l'entrée du vieux quartier de Colmar, à 750 mètres de l'église Saint Martin. Il propose des chambres climatisées avec connexion Wi-Fi gratuite.

Toutes les chambres sont équipées d'une télévision par satellite à écran plat et d'une salle de bains privative. Elles sont desservies par un ascenseur.

Un petit-déjeuner buffet est servi tous les matins sur place. Vous trouverez de nombreux restaurants alsaciens typiques dans les environs. Vous pourrez savourer des boissons au bar de l'hôtel.

La réception de l'Hôtel Turenne est ouverte 24h/24. Un parking privé pour les voitures, les vélos et les motos est accessible moyennant un supplément et sous réserve de disponibilité (une réservation est nécessaire).

Vous séjournerez à proximité des musées réputés Bartholdi et Unterlinden ainsi que des quartiers piétons et commerçants de la ville. La gare de Colmar est à 1,3 km de l'Hôtel Turenne. La frontière allemande est à 20 km.",10,136331572,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",relation,61423,48.0777517,7.3579641,boundary,administrative,16,0.5852964807109542,town,Colmar,"Colmar, Colmar-Ribeauvillé, Haut-Rhin, Grand Est, France métropolitaine, 68000, France","['48.0407053', '48.1820620', '7.3154803', '7.4691670']",0.225,Colmar
